,speakerid,filename,birthplace,native_language,age,sex,age_onset
1868,1869,spanish128,"lima, peru",spanish,3,female,5
1869,1870,arabic74,"alexandria, egypt",arabic,3,male,5
1870,1871,ngemba2,"bamenda, cameroon",ngemba,3,female,5
1871,1872,english514,"youngstown, ohio, usa",english,3,male,5
1872,1873,english515,"youngstown, ohio, usa",english,3,female,5
1873,1874,spanish129,"havana, cuba",spanish,3,female,5
1874,1875,english516,"dripping springs, texas, usa",english,3,female,5
1875,1876,english517,"colorado springs, colorado, usa",english,3,male,5
1876,1877,german33,"stuttgart, germany",german,3,male,5
1877,1878,english518,"kells, meath, ireland",english,3,male,5
1878,1879,german34,"bochum, germany",german,3,male,5
1879,1880,bulgarian16,"kyustendil, bulgaria",bulgarian,3,male,5
1880,1881,japanese22,"ashiya, japan",japanese,3,female,5
1881,1882,english519,"karachi, pakistan",english,3,female,5
1882,1883,portuguese42,"luanda, angola",portuguese,3,male,5
1883,1884,english520,"st. paul, minnesota, usa",english,3,female,5
1884,1885,arabic75,"riyadh, saudi arabia",arabic,3,female,5
1885,1886,english521,"bethesda, maryland, usa",english,3,female,5
1886,1887,english522,"bethpage, new york, usa",english,3,female,5
1887,1888,english523,"madison, wisconsin, usa",english,3,female,5
1888,1889,french55,"settat, morocco",french,3,female,5
1889,1890,english524,"downers grove, illinois, usa",english,3,male,5
1890,1891,spanish130,"guayaquil, ecuador",spanish,3,male,5
1891,1892,arabic76,"jiddah, saudi arabia",arabic,3,male,5
1892,1893,english525,"albion, new york, usa",english,3,female,5
1893,1894,arabic77,"ad dammam, saudi arabia",arabic,3,female,5
1894,1895,english526,"woodbridge, virginia, usa",english,3,male,5
1895,1896,mongolian9,"yekaterinburg, russia",mongolian,3,male,5
1896,1897,arabic78,"washington, district of columbia, usa",arabic,3,female,5
1897,1898,french56,"douala, cameroon",french,3,female,5
1898,1899,arabic79,"medina, saudi arabia",arabic,3,female,5
1899,1900,mandarin54,"chengdu, sichuan, china",mandarin,3,female,5
1900,1901,arabic80,"najran, saudi arabia",arabic,3,male,5
1901,1902,hiligaynon1,"bago city, philippines",hiligaynon,3,female,5
1902,1903,spanish131,"havana, cuba",spanish,3,male,5
1903,1904,spanish132,"rio piedras, puerto rico",spanish,3,female,5
1904,1905,temne1,"kono, sierra leone",temne,3,male,5
1905,1906,amharic17,"addis ababa, ethiopia",amharic,3,male,5
1906,1907,english527,"wynnewood, pennsylvania, usa",english,3,female,5
1907,1908,english528,"green bay, wisconsin, usa",english,3,female,5
1908,1909,mandarin55,"loudi, hunan, china",mandarin,3,female,5
1909,1910,mandarin56,"baoding, hebei, china",mandarin,3,female,5
1910,1911,khmer7,"siem reap, cambodia",khmer,3,male,5
1911,1912,sinhala6,"colombo, sri lanka",sinhala,3,female,5
1912,1913,farsi18,"tehran, iran",farsi,3,female,5
1913,1914,arabic81,"riyadh, saudi arabia",arabic,3,male,5
1914,1915,bulgarian17,"sofia, bulgaria",bulgarian,3,female,5
1915,1916,spanish133,"cochabamba, bolivia",spanish,3,male,5
1916,1917,arabic82,"damascus, syria",arabic,3,male,5
1917,1918,polish31,"trzebnica, poland",polish,3,female,5
1918,1919,pashto10,"mansehra, pakistan",pashto,3,female,5
1919,1920,arabic83,"riyadh, saudi arabia",arabic,3,male,5
1920,1921,spanish134,"la union, el salvador",spanish,3,female,5
1921,1922,portuguese43,"coronel fabriciano, minas gerais, brazil",portuguese,3,female,5
1922,1923,spanish135,"santiago de cuba, cuba",spanish,3,female,5
1923,1924,russian42,"moscow, russia",russian,3,female,5
1924,1925,english529,"burlington, vermont, usa",english,3,female,5
1925,1926,english530,"detroit, michigan, usa",english,3,female,5
1926,1927,arabic84,"medina, saudi arabia",arabic,3,female,5
1927,1928,english531,"nokesville, virginia, usa",english,3,female,5
1928,1929,turkish30,"izmir, turkey",turkish,3,female,5
1929,1930,portuguese44,"rio de janeiro, brazil",portuguese,3,female,5
1930,1931,french57,"dakar, senegal",french,3,male,5
1931,1932,russian43,"st. petersburg, russia",russian,3,female,5
1932,1933,english532,"bristol, connecticut, usa",english,3,female,5
1933,1934,english533,"fairfax, virginia, usa",english,3,female,5
1934,1935,mauritian2,"grand port, mauritius",mauritian,3,male,5
1935,1936,farsi19,"tehran, iran",farsi,3,female,5
1936,1937,french58,"douala, cameroon",french,3,female,5
1937,1938,french59,"paris, france",french,3,female,5
1938,1939,finnish7,"kauhava, finland",finnish,3,female,5
1939,1940,vietnamese17,"ho chi minh city, vietnam",vietnamese,3,female,5
1940,1941,portuguese45,"salvador, brazil",portuguese,3,female,5
1941,1942,japanese23,"kawasaki, japan",japanese,3,male,5
1942,1943,korean40,"seoul, south korea",korean,3,female,5
1943,1944,jamaican,"montego bay, jamaica",jamaican,3,female,5
1944,1945,french60,"paris, france",french,3,female,5
1945,1946,korean41,"seoul, south korea",korean,3,female,5
1946,1947,russian44,"penza, russia",russian,3,female,5
1947,1948,japanese24,"tokyo, japan",japanese,3,female,5
1948,1949,spanish136,"santiago, chile",spanish,3,male,5
1949,1950,korean42,"bayside, new york, usa",korean,3,male,5
1950,1951,english534,"mineola, new york, usa",english,3,female,5
1951,1952,korean43,"taejon, south korea",korean,3,male,5
1952,1953,cameroon,"buea, cameroon",cameroon,3,male,5
1953,1954,tagalog13,"manila, philippines",tagalog,3,female,5
1954,1955,english535,"plymouth, massachusetts, usa",english,3,female,5
1955,1956,english536,"richmond, virginia, usa",english,3,female,5
1956,1957,english537,"woodbridge, virginia, usa",english,3,female,5
1957,1958,english538,"lyndhurst, virginia, usa",english,3,female,5
1958,1959,english539,"orange county, california, usa",english,3,female,5
1959,1960,english540,"arlington, virginia, usa",english,3,female,5
1960,1961,english541,"fort lauderdale, florida, usa",english,3,female,5
1961,1962,english542,"toronto, ontario, canada",english,3,male,5
1962,1963,arabic85,"ad dammam, saudi arabia",arabic,3,female,5
1963,1964,arabic86,"cairo, egypt",arabic,3,male,5
1964,1965,portuguese46,"cascais, portugal",portuguese,3,male,5
1965,1966,hindi16,"new delhi, india",hindi,3,male,5
1966,1967,shan1,"taunggyi, myanmar",shan,3,female,5
1967,1968,swiss,"uster, switzerland",swiss,3,male,5
1968,1969,english543,"vancouver, british columbia, canada",english,3,female,5
1969,1970,english544,"hanover, new hampshire, usa",english,3,male,5
1970,1971,korean44,"inchon, south korea",korean,3,male,5
1971,1972,german35,"ingolstadt, germany",german,3,female,5
1972,1973,bengali14,"kolkata, india",bengali,3,male,5
1973,1974,cantonese22,"hong kong, china",cantonese,3,female,5
1974,1975,cantonese23,"hong kong, china",cantonese,3,male,5
1975,1976,italian31,"naples, italy",italian,3,female,5
1976,1977,ashanti1,"accra, ghana",ashanti,3,female,5
1977,1978,nepali12,"kathmandu, nepal",nepali,3,female,5
1978,1979,spanish137,"santa ana, el salvador",spanish,3,female,5
1979,1980,spanish138,"san miguel, el salvador",spanish,3,female,5
1980,1981,spanish139,"guatemala city, guatemala",spanish,3,male,5
1981,1982,korean45,"inchon, south korea",korean,3,male,5
1982,1983,croatian8,"gospic, croatia",croatian,3,male,5
1983,1984,italian32,"sardinia, italy",italian,3,male,5
1984,1985,spanish140,"cochabamba, bolivia",spanish,3,female,5
1985,1986,mende3,"freetown, sierra leone",mende,3,male,5
1986,1987,japanese25,"kyoto, japan",japanese,3,female,5
1987,1988,hindi17,"new delhi, india",hindi,3,female,5
1988,1989,portuguese47,"rosario do sul, brazil",portuguese,3,female,5
1989,1990,mandarin57,"shanghai, china",mandarin,3,male,5
1990,1991,japanese26,"yokosuka, japan",japanese,3,female,5
1991,1992,swedish18,"lulea, sweden",swedish,3,male,5
1992,1993,farsi20,"mazare sharif, afghanistan",farsi,3,female,5
1993,1994,german36,"hamburg, germany",german,3,female,5
1994,1995,english545,"tangier island, virginia, usa",english,3,male,5
1995,1996,english546,"tangier island, virginia, usa",english,3,female,5
1996,1997,english547,"tangier island, virginia, usa",english,3,male,5
1997,1998,french61,"rawalpindi, pakistan",french,3,female,5
1998,1999,ukrainian11,"odessa, ukraine",ukrainian,3,female,5
1999,2000,mandarin58,"superior, colorado, usa",mandarin,3,male,5
2000,2001,twi5,"woodbridge, virginia, usa",twi,3,male,5
2001,2002,tagalog14,"legaspi, philippines",tagalog,3,female,5
2002,2003,english548,"dublin, ireland",english,3,male,5
2003,2004,bengali15,"dhaka, bangladesh",bengali,3,female,5
2004,2005,arabic87,"kuwait city, kuwait",arabic,3,female,5
2005,2006,,,,,,
2006,2007,lao3,"pakxe, laos",lao,3,male,5
2007,2008,arabic88,"beirut, lebanon",arabic,3,female,5
2008,2009,spanish141,"la union, el salvador",spanish,3,male,5
2009,2010,vietnamese18,"saigon, vietnam",vietnamese,3,female,5
2010,2011,swedish19,"ekenas, finland",swedish,3,male,5
2011,2012,english549,"exminister, uk",english,3,female,5
2012,2013,vietnamese19,"ho chi minh city, vietnam",vietnamese,3,female,5
2013,2014,macedonian26,"ohrid, macedonia",macedonian,3,male,5
2014,2015,korean46,"seoul, south korea",korean,3,female,5
2015,2016,spanish142,"san salvador, el salvador",spanish,3,female,5
2016,2017,amharic18,"addis ababa, ethiopia",amharic,3,female,5
2017,2018,hungarian9,"budapest, hungary",hungarian,3,male,5
2018,2019,mandarin59,"kunming, yunnan, china",mandarin,3,female,5
2019,2020,italian33,"bitonto, italy",italian,3,female,5
2020,2021,nepali13,"kathmandu, nepal",nepali,3,female,5
2021,2022,arabic89,"baghdad, iraq",arabic,3,female,5
2022,2023,yoruba5,"ibadan, nigeria",yoruba,3,female,5
2023,2024,bulgarian18,"razlog, bulgaria",bulgarian,3,male,5
2024,2025,farsi21,"kabul, afghanistan",farsi,3,male,5
2025,2026,spanish143,"oviedo, spain",spanish,3,male,5
2026,2027,russian45,"st. petersburg, russia",russian,3,female,5
2027,2028,english550,"fredericksburg, virginia, usa",english,3,male,5
2028,2029,english551,"king george, virginia, usa",english,3,female,5
2029,2030,french62,"paris, france",french,3,female,5
2030,2031,krio6,"freetown, sierra leone",krio,3,female,5
2031,2032,turkish31,"diyarbakir, turkey",turkish,3,male,5
2032,2033,turkish32,"diyarbakir, turkey",turkish,3,male,5
2033,2034,turkish33,"diyarbakir, turkey",turkish,3,male,5
2034,2035,turkish34,"diyarbakir, turkey",turkish,3,male,5
2035,2036,arabic90,"tripoli, libya",arabic,3,female,5
2036,2037,farsi22,"tehran, iran",farsi,3,female,5
2037,2038,urdu14,"islamabad, pakistan",urdu,3,male,5
2038,2039,punjabi9,"kot kapura, india",punjabi,3,male,5
2039,2040,punjabi10,"ludhiana, india",punjabi,3,male,5
2040,2041,gujarati9,"surat, india",gujarati,3,male,5
2041,2042,vietnamese20,"haiphong, vietnam",vietnamese,3,female,5
2042,2043,english552,"bethesda, maryland, usa",english,3,female,5
2043,2044,hmong1,"louangphabang, laos",hmong,3,male,5
2044,2045,hmong2,"long tieng, laos",hmong,3,male,5
2045,2046,english553,"nashville, tennessee, usa",english,3,male,5
2046,2047,english554,"hoffman estates, illinois, usa",english,3,female,5
2047,2048,turkish35,"izmir, turkey",turkish,3,female,5
2048,2049,english555,"brooklyn, new york, usa",english,3,male,5
2049,2050,english556,"brooklyn, new york, usa",english,3,female,5
2050,2051,spanish144,"florencia, zacatecas, mexico",spanish,3,female,5
2051,2052,spanish145,"florencia, zacatecas, mexico",spanish,3,female,5
2052,2053,english557,"sharjah, united arab emirates",english,3,female,5
2053,2054,tigrigna8,"asmara, eritrea",tigrigna,3,male,5
2054,2055,english558,"queens, new york, usa",english,3,male,5
2055,2056,english559,"reston, virginia, usa",english,3,female,5
2056,2057,spanish146,"las palmas, oaxaca, mexico",spanish,3,male,5
2057,2058,korean47,"seoul, south korea",korean,3,male,5
2058,2059,english560,"hartford, connecticut, usa",english,3,female,5
2059,2060,english561,"yorktown, virginia, usa",english,3,female,5
2060,2061,english562,"florence, south carolina, usa",english,3,female,5
2061,2062,polish32,"torun, poland",polish,3,male,5
2062,2063,farsi23,"shiraz, iran",farsi,3,female,5
2063,2064,polish33,"nowa ruda, poland",polish,3,male,5
2064,2065,swedish20,"karlstad, sweden",swedish,3,male,5
2065,2066,thai14,"bangkok, thailand",thai,3,female,5
2066,2067,miskito1,"krinkrin, rio coco, nicaragua",miskito,3,male,5
2067,2068,miskito2,"bilwi, puerto cabezas, nicaragua",miskito,3,female,5
2068,2069,miskito3,"bilwi, puerto cabezas, nicaragua",miskito,3,male,5
2069,2070,miskito4,"bilwi, puerto cabezas, nicaragua",miskito,3,male,5
2070,2071,miskito5,"bilwi, puerto cabezas, nicaragua",miskito,3,female,5
2071,2072,mizo1,"mandalay, myanmar",mizo,3,male,5
2072,2073,bengali16,"dhaka, bangladesh",bengali,3,female,5
2073,2074,english563,"manassas, virginia, usa",english,3,male,5
2074,2075,korean48,"seoul, south korea",korean,3,male,5
2075,2076,tamil6,"bangalore, karnataka, india",tamil,3,female,5
2076,2077,english564,"casper, wyoming, usa",english,3,male,5
2077,2078,spanish147,"puerto_cabezas, nicaragua",spanish,3,male,5
2078,2079,spanish148,"la ceiba, honduras",spanish,3,male,5
2079,2080,english565,"portland, oregon, usa",english,3,female,5
2080,2081,english566,"derby, england, uk",english,3,male,5
2081,2082,miskito6,"bilwi, puerto cabezas, nicaragua",miskito,3,male,5
2082,2083,miskito7,"bilwi, puerto cabezas, nicaragua",miskito,3,male,5
2083,2084,nicaragua,"bilwi, puerto cabezas, nicaragua",nicaragua,3,male,5
2084,2085,polish34,"wroclaw, poland",polish,3,female,5
2085,2086,arabic91,"riyadh, saudi arabia",arabic,3,female,5
2086,2087,arabic92,"baghdad, iraq",arabic,3,male,5
2087,2088,miskito8,"walakitang, rio coco, nicaragua",miskito,3,male,5
2088,2089,miskito9,"bilwi, puerto cabezas, nicaragua",miskito,3,male,5
2089,2090,miskito10,"kum, rio coco, nicaragua",miskito,3,male,5
2090,2091,spanish149,"bilwi, puerto cabezas, nicaragua",spanish,3,male,5
2091,2092,nicaragua,"waspam, rio coco, nicaragua",nicaragua,3,male,5
2092,2093,miskito11,"bilwi, puerto cabezas, nicaragua",miskito,3,female,5
2093,2094,spanish150,"bilwi, puerto cabezas, nicaragua",spanish,3,male,5
2094,2095,nicaragua,"bilwi, puerto cabezas, nicaragua",nicaragua,3,male,5
2095,2096,spanish151,"bilwas karma, rio coco, nicaragua",spanish,3,female,5
2096,2097,nicaragua,"bilwi, puerto cabezas, nicaragua",nicaragua,3,male,5
2097,2098,korean49,"an yang, south korea",korean,3,female,5
2098,2099,vietnamese21,"hanoi, vietnam",vietnamese,3,male,5
2099,2100,spanish152,"barcelona, spain",spanish,3,male,5
2100,2101,english567,"new york, new york, usa",english,3,male,5
2101,2102,urdu15,"mandi bahauddin, punjab, pakistan",urdu,3,male,5
2102,2103,english568,"quincy, florida, usa",english,3,female,5
2103,2104,english569,"sydney, australia",english,3,male,5
2104,2105,russian46,"perm, russia",russian,3,female,5
2105,2106,english570,"parma, ohio, usa",english,3,female,5
2106,2107,russian47,"saransk, russia",russian,3,female,5
2107,2108,tagalog15,"manila, philippines",tagalog,3,female,5
2108,2109,mandarin60,"guiyang, guizhou, china",mandarin,3,female,5
2109,2110,tajiki1,"khujand, tajikistan",tajiki,3,male,5
2110,2111,french63,"ouagadougou, burkina faso",french,3,male,5
2111,2112,arabic93,"baghdad, iraq",arabic,3,female,5
2112,2113,english571,"washington, dc, usa",english,3,male,5
2113,2114,arabic94,"abu dhabi, united arab emirates",arabic,3,female,5
2114,2115,dutch47,"gouda, netherlands",dutch,3,female,5
2115,2116,mandarin61,"shangrao, jiangxi, china",mandarin,3,female,5
2116,2117,mandarin62,"shanghai, china",mandarin,3,male,5
2117,2118,spanish153,"bogota, colombia",spanish,3,male,5
2118,2119,mandarin63,"jiaozuo, henan, china",mandarin,3,male,5
2119,2120,portuguese48,"sao paulo, brazil",portuguese,3,male,5
2120,2121,english572,"fort worth, texas, usa",english,3,male,5
2121,2122,ga6,"accra, ghana",ga,3,female,5
2122,2123,japanese27,"tokyo, japan",japanese,3,female,5
2123,2124,english573,"painesville, ohio, usa",english,3,male,5
2124,2125,hindi18,"new delhi, india",hindi,3,female,5
2125,2126,uzbek4,"tashkent, uzbekistan",uzbek,3,female,5
2126,2127,spanish154,"montevideo, uruguay",spanish,3,male,5
2127,2128,tagalog16,"san pedro laguna, philippines",tagalog,3,male,5
2128,2129,mandarin64,"fuzhou, fujian, china",mandarin,3,female,5
2129,2130,spanish155,"lima, peru",spanish,3,male,5
2130,2131,thai15,"bangkok, thailand",thai,3,female,5
2131,2132,amharic19,"tefki, ethiopia",amharic,3,female,5
2132,2133,korean50,"taejon, south korea",korean,3,female,5
2133,2134,korean51,"seoul, south korea",korean,3,male,5
2134,2135,amharic20,"addis ababa, ethiopia",amharic,3,female,5
2135,2136,taiwanese8,"tainan, taiwan",taiwanese,3,female,5
2136,2137,russian48,"fergana, uzbekistan",russian,3,female,5
2137,2138,twi6,"kumasi, ghana",twi,3,male,5
2138,2139,bengali17,"sylhet, bangladesh",bengali,3,female,5
2139,2140,czech9,"prague, czech republic",czech,3,male,5
2140,2141,liberian,"monrovia, liberia",liberian,3,female,5
2141,2142,spanish156,"montevideo, uruguay",spanish,3,female,5
2142,2143,arabic95,"kuwait city, kuwait",arabic,3,female,5
2143,2144,spanish157,"mexico city, mexico",spanish,3,female,5
2144,2145,finnish8,"tampere, finland",finnish,3,female,5
2145,2146,tagalog17,"alexandria, virginia, usa",tagalog,3,male,5
2146,2147,tagalog18,"manila, philippines",tagalog,3,female,5
2147,2148,spanish158,"santurce, puerto rico",spanish,3,female,5
2148,2149,spanish159,"san salvador, el salvador",spanish,3,male,5
2149,2150,spanish160,"bogota, colombia",spanish,3,male,5
2150,2151,vietnamese22,"bien hoa, vietnam",vietnamese,3,male,5
2151,2152,urdu16,"karachi, pakistan",urdu,3,male,5
2152,2153,arabic96,"riyadh, saudi arabia",arabic,3,male,5
2153,2154,arabic97,"sharjah, united arab emirates",arabic,3,female,5
2154,2155,arabic98,"ras al khaimah, united arab emirates",arabic,3,female,5
2155,2156,spanish161,"leon, nicaragua",spanish,3,female,5
2156,2157,arabic99,"ad dammam, saudi arabia",arabic,3,female,5
2157,2158,korean52,"seoul, south korea",korean,3,male,5
2158,2159,arabic100,"beirut, lebanon",arabic,3,female,5
2159,2160,arabic101,"doha, qatar",arabic,3,male,5
2160,2161,arabic102,"jiddah, saudi arabia",arabic,3,male,5
2161,2162,english574,"toronto, ontario, canada",english,3,female,5
2162,2163,xiang4,"zhuzhou, hunan, china",xiang,3,female,5
2163,2164,naxi1,"shangri-la, yunnan, china",naxi,3,female,5
2164,2165,english575,"great falls, virginia, usa",english,3,male,5
2165,2166,belarusan3,"gomel, belarus",belarusan,3,male,5
2166,2167,english576,"washington, dc, usa",english,3,female,5
2167,2168,turkish36,"istanbul, turkey",turkish,3,female,5
2168,2169,spanish162,"mexico city, mexico",spanish,3,male,5
2169,2170,english577,"san leandro, california, usa",english,3,female,5
2170,2171,english578,"salford, lancashire, uk",english,3,male,5
2171,2172,english579,"adelaide, australia",english,3,male,5
2172,2173,mandarin65,"tianjin, hebei, china",mandarin,3,female,5
2173,2174,turkish37,"panjakent, tajikistan",turkish,3,male,5
2174,2175,tajiki2,"khujand, tajikistan",tajiki,3,female,5
2175,2176,tajiki3,"khujand, tajikistan",tajiki,3,female,5
2176,2177,tajiki4,"khujand, tajikistan",tajiki,3,female,5
2177,2178,tajiki5,"dushanbe, tajikistan",tajiki,3,male,5
2178,2179,tajiki6,"shaidon, tajikistan",tajiki,3,male,5
2179,2180,tajiki7,"buston, tajikistan",tajiki,3,male,5
2180,2181,uzbek5,"panjakent, tajikistan",uzbek,3,male,5
2181,2182,tajiki8,"khistevarz, tajikistan",tajiki,3,female,5
2182,2183,tajiki9,"khujand, tajikistan",tajiki,3,male,5
2183,2184,tajiki10,"konibodom, tajikistan",tajiki,3,male,5
2184,2185,english580,"rochester, new york, usa",english,3,male,5
2185,2186,english581,"guelph, ontario, canada",english,3,female,5
2186,2187,english582,"dundee, scotland, uk",english,3,male,5
2187,2188,vietnamese23,"hanoi, vietnam",vietnamese,3,female,5
2188,2189,polish35,"warsaw, poland",polish,3,male,5
2189,2190,tajiki11,"khujand, tajikistan",tajiki,3,female,5
2190,2191,tajiki12,"khujand, tajikistan",tajiki,3,female,5
2191,2192,tajiki13,"khujand, tajikistan",tajiki,3,female,5
2192,2193,tajiki14,"khujand, tajikistan",tajiki,3,female,5
2193,2194,polish36,"bialogard, poland",polish,3,female,5
2194,2195,english583,"london, england, uk",english,3,male,5
2195,2196,arabic103,"baghdad, iraq",arabic,3,male,5
2196,2197,english584,"monterey, california, usa",english,3,male,5
2197,2198,danish9,"aarhus, denmark",danish,3,male,5
2198,2199,romanian21,"cluj-napoca, romania",romanian,3,male,5
2199,2200,arabic104,"riyadh, saudi arabia",arabic,3,female,5
2200,2201,arabic105,"riyadh, saudi arabia",arabic,3,female,5
2201,2202,arabic106,"riyadh, saudi arabia",arabic,3,male,5
2202,2203,arabic107,"riyadh, saudi arabia",arabic,3,male,5
2203,2204,arabic108,"riyadh, saudi arabia",arabic,3,female,5
2204,2205,arabic109,"riyadh, saudi arabia",arabic,3,female,5
2205,2206,hindi19,"irving, texas, usa",hindi,3,male,5
2206,2207,english585,"dumfries, virginia, usa",english,3,female,5
2207,2208,portuguese49,"santa maria, rio grande do sul, brazil",portuguese,3,female,5
2208,2209,hindi20,"hazaribagh, jharkhand, india",hindi,3,male,5
2209,2210,konkani2,"manipal, karnataka, india",konkani,3,male,5
2210,2211,telugu3,"bellary, karnataka, india",telugu,3,male,5
2211,2212,spanish163,"asuncion, paraguay",spanish,3,male,5
2212,2213,telugu4,"hyderabad, india",telugu,3,male,5
2213,2214,twi3,"dormaa, ghana",twi,3,female,5
2214,2215,twi7,"abidjan, ivory coast",twi,3,female,5
2215,2216,arabic110,"riyadh, saudi arabia",arabic,3,male,5
2216,2217,arabic111,"riyadh, saudi arabia",arabic,3,female,5
2217,2218,arabic112,"riyadh, saudi arabia",arabic,3,female,5
2218,2219,arabic113,"riyadh, saudi arabia",arabic,3,female,5
2219,2220,arabic114,"amman, jordan",arabic,3,female,5
2220,2221,english586,"chesterfield, virginia, usa",english,3,female,5
2221,2222,arabic115,"damascus, syria",arabic,3,female,5
2222,2223,cantonese24,"hong kong, china",cantonese,3,female,5
2223,2224,russian49,"novosibirsk, russia",russian,3,female,5
2224,2225,english587,"philadelphia, pennsylvania, usa",english,3,female,5
2225,2226,uyghur4,"urumqi, xinjiang, china",uyghur,3,male,5
2226,2227,tibetan4,"lhasa, tibet",tibetan,3,male,5
2227,2228,telugu5,"khammam, telangana, india",telugu,3,male,5
2228,2229,sinhala7,"nuwara eliya, sri lanka",sinhala,3,female,5
2229,2230,spanish164,"zacatecas, mexico",spanish,3,female,5
2230,2231,russian50,"st. petersburg, russia",russian,3,female,5
2231,2232,urdu17,"islamabad, pakistan",urdu,3,male,5
2232,2233,luba-kasai1,"mbuji-mayi, democratic republic of the congo",luba-kasai,3,male,5
2233,2234,cantonese25,"hong kong, china",cantonese,3,male,5
2234,2235,spanish165,"mayaguez, puerto rico",spanish,3,male,5
2235,2236,hindi21,"faridabad, haryana, india",hindi,3,male,5
2236,2237,kannada2,"bangalore, india",kannada,3,male,5
2237,2238,spanish166,"santo domingo, dominican republic",spanish,3,female,5
2238,2239,spanish167,"lima, peru",spanish,3,female,5
2239,2240,spanish168,"pasto, colombia",spanish,3,male,5
2240,2241,hakka2,"ganzhou, jiangxi, china",hakka,3,female,5
2241,2242,hindi22,"meerut, uttar pradesh, india",hindi,3,male,5
2242,2243,arabic116,"al ras, saudi arabia",arabic,3,female,5
2243,2244,korean53,"seoul, south korea",korean,3,female,5
2244,2245,urdu18,"hyderabad, india",urdu,3,male,5
2245,2246,tigre1,"bati, amhara, ethiopia",tigre,3,female,5
2246,2247,pahari2,"numb, kashmir, pakistan",pahari,3,male,5
2247,2248,dutch48,"zwolle, netherlands",dutch,3,male,5
2248,2249,dutch49,"velsen, netherlands",dutch,3,female,5
2249,2250,spanish169,"ponce, puerto rico",spanish,3,female,5
2250,2251,wali1,"wa, ghana",wali,3,male,5
2251,2252,mandarin66,"shanghai, china",mandarin,3,female,5
2252,2253,arabic117,"al ras, saudi arabia",arabic,3,male,5
2253,2254,arabic118,"riyadh, saudi arabia",arabic,3,male,5
2254,2255,amharic21,"addis ababa, ethiopia",amharic,3,male,5
2255,2256,arabic119,"jiddah, saudi arabia",arabic,3,male,5
2256,2257,arabic120,"riyadh, saudi arabia",arabic,3,male,5
2257,2258,arabic121,"riyadh, saudi arabia",arabic,3,male,5
2258,2259,spanish170,"cochabamba, bolivia",spanish,3,male,5
2259,2260,spanish171,"guayaquil, ecuador",spanish,3,female,5
2260,2261,dutch50,"tilburg, netherlands",dutch,3,male,5
2261,2262,korean54,"pohang, south korea",korean,3,male,5
2262,2263,korean55,"kimpo, south korea",korean,3,female,5
2263,2264,korean56,"seoul, south korea",korean,3,female,5
2264,2265,korean57,"suwon, south korea",korean,3,female,5
2265,2266,korean58,"seoul, south korea",korean,3,female,5
2266,2267,korean59,"seoul, south korea",korean,3,female,5
2267,2268,arabic122,"sabt alalaya, saudi arabia",arabic,3,male,5
2268,2269,korean60,"seoul, south korea",korean,3,male,5
2269,2270,korean61,"taegu, south korea",korean,3,female,5
2270,2271,korean62,"seoul, south korea",korean,3,male,5
2271,2272,korean63,"taejon, south korea",korean,3,male,5
2272,2273,russian51,"baku, azerbaijan",russian,3,female,5
2273,2274,mandarin67,"nanjing, china",mandarin,3,male,5
2274,2275,tagalog19,"cabusao, philippines",tagalog,3,female,5
2275,2276,korean64,"gwangju, south korea",korean,3,female,5
2276,2277,korean65,"gwangju, south korea",korean,3,female,5
2277,2278,korean66,"seoul, south korea",korean,3,female,5
2278,2279,spanish172,"la union, el salvador",spanish,3,male,5
2279,2280,telugu6,"hyderabad, india",telugu,3,male,5
2280,2281,mandarin68,"dongyang, zhejiang, china",mandarin,3,male,5
2281,2282,mandarin69,"taizhou, jiangsu, china",mandarin,3,male,5
2282,2283,korean67,"seoul, south korea",korean,3,female,5
2283,2284,tagalog20,"san fernando, pampanga, philippines",tagalog,3,female,5
2284,2285,urdu19,"lahore, pakistan",urdu,3,male,5
2285,2286,kannada3,"hassan, karnataka, india",kannada,3,male,5
2286,2287,kannada4,"detroit, michigan, usa",kannada,3,female,5
2287,2288,spanish173,"ambato, ecuador",spanish,3,female,5
2288,2289,albanian10,"elbasan, albania",albanian,3,male,5
2289,2290,korean68,"seoul, south korea",korean,3,female,5
2290,2291,mandarin70,"shanghai, china",mandarin,3,female,5
2291,2292,gujarati10,"bombay, india",gujarati,3,male,5
2292,2293,marathi4,"bombay, india",marathi,3,male,5
2293,2294,mandarin71,"chengdu, sichuan, china",mandarin,3,female,5
2294,2295,farsi24,"ahvaz, iran",farsi,3,male,5
2295,2296,korean69,"inchon, south korea",korean,3,female,5
2296,2297,mauritian3,"rose hill, mauritius",mauritian,3,male,5
2297,2298,spanish174,"falcon, venezuela",spanish,3,female,5
2298,2299,farsi25,"yazd, iran",farsi,3,male,5
2299,2300,spanish175,"rio piedras, puerto rico",spanish,3,female,5
2300,2301,gujarati11,"jamnagar, gujarat, india",gujarati,3,male,5
2301,2302,konkani3,"bombay, india",konkani,3,male,5
2302,2303,hindi23,"raj nagar, rajasthan, india",hindi,3,male,5
2303,2304,arabic123,"riyadh, saudi arabia",arabic,3,male,5
2304,2305,hakka3,"pingxiang, jiangxi, china",hakka,3,female,5
2305,2306,mandarin72,"taichung, taiwan",mandarin,3,female,5
2306,2307,korean70,"seoul, south korea",korean,3,female,5
2307,2308,punjabi11,"ahmedabad, gujarat, india",punjabi,3,male,5
